statecode,countycode,v024_numerator,v024_rawvalue,v024_cilow,v024_cihigh,v024_denominator,v024_sourceflag,v024_flag_CT
29,141,1005,0.204,0.12297872340425534,0.2850212765957446,,,
29,143,925,0.26,0.16706382978723405,0.35293617021276597,,,
29,145,2353,0.166,0.10880851063829788,0.22319148936170213,,,
29,147,446,0.13,0.08353191489361703,0.17646808510638298,,,
29,149,553,0.276,0.16399999999999998,0.38800000000000007,,,
29,151,351,0.11599999999999999,0.07787234042553193,0.15412765957446806,,,
29,153,517,0.309,0.19223404255319151,0.42576595744680845,,,
29,155,1344,0.359,0.2243617021276596,0.49363829787234037,,,
29,157,530,0.13,0.0787659574468085,0.1812340425531915,,,
29,159,1708,0.162,0.09765957446808513,0.22634042553191489,,,
29,161,1575,0.17,0.10565957446808509,0.23434042553191492,,,
29,163,738,0.187,0.11312765957446809,0.2608723404255319,,,
29,165,1596,0.063,0.03797872340425532,0.08802127659574469,,,
29,167,1328,0.18100000000000002,0.11546808510638298,0.24653191489361706,,,
29,169,1363,0.11900000000000001,0.06776595744680851,0.17023404255319152,,,
29,171,221,0.20800000000000002,0.1257872340425532,0.29021276595744683,,,
29,173,314,0.149,0.10491489361702128,0.1930851063829787,,,
29,175,960,0.183,0.12104255319148938,0.24495744680851061,,,
29,177,664,0.128,0.07914893617021276,0.17685106382978724,,,
29,179,319,0.302,0.1864255319148936,0.41757446808510634,,,
29,181,719,0.27699999999999997,0.16380851063829788,0.39019148936170206,,,
29,183,5122,0.055999999999999994,0.03812765957446808,0.07387234042553191,,,
29,185,560,0.278,0.17553191489361702,0.380468085106383,,,
29,186,469,0.121,0.07453191489361702,0.16746808510638297,,,
29,187,2149,0.159,0.09465957446808511,0.2233404255319149,,,
29,189,26595,0.126,0.09740425531914892,0.15459574468085108,,,
29,195,1032,0.21600000000000003,0.1516595744680851,0.28034042553191496,,,
29,197,248,0.233,0.13648936170212767,0.32951063829787236,,,
29,199,214,0.16,0.09446808510638298,0.225531914893617,,,
29,201,1948,0.21899999999999997,0.14274468085106384,0.2952553191489361,,,
29,203,536,0.33299999999999996,0.21027659574468088,0.45572340425531904,,,
29,205,256,0.191,0.12070212765957448,0.2612978723404255,,,
29,207,1082,0.179,0.10393617021276595,0.254063829787234,,,
29,209,1073,0.201,0.12593617021276599,0.27606382978723404,,,
29,211,235,0.187,0.10717021276595745,0.26682978723404255,,,
29,213,2117,0.185,0.11708510638297873,0.25291489361702124,,,
29,215,1392,0.257,0.16406382978723405,0.34993617021276596,,,
29,217,969,0.213,0.13436170212765958,0.2916382978723404,,,
29,219,915,0.109,0.06729787234042554,0.15070212765957447,,,
29,221,1323,0.254,0.16702127659574473,0.3409787234042553,,,
29,223,690,0.322,0.20404255319148937,0.4399574468085107,,,
29,225,2225,0.19699999999999998,0.11836170212765959,0.2756382978723404,,,
29,227,76,0.20800000000000002,0.12459574468085108,0.29140425531914893,,,
29,229,1241,0.249,0.1489148936170213,0.34908510638297874,,,
29,510,13506,0.271,0.18997872340425534,0.35202127659574467,,,
30,000,29566,0.128,0.11608510638297873,0.13991489361702128,,,
30,001,250,0.155,0.08827659574468086,0.22172340425531914,,,
30,003,926,0.23800000000000002,0.12838297872340426,0.3476170212765958,,,
30,005,417,0.218,0.12625531914893617,0.3097446808510638,,,
30,007,177,0.111,0.0681063829787234,0.1538936170212766,,,
30,009,239,0.124,0.0715744680851064,0.1764255319148936,,,
30,011,47,0.162,0.0928936170212766,0.2311063829787234,,,
30,013,2339,0.127,0.07695744680851065,0.17704255319148937,,,
30,015,225,0.192,0.10859574468085106,0.2754042553191489,,,
30,017,304,0.134,0.07561702127659575,0.19238297872340426,,,
30,019,39,0.115,0.06495744680851064,0.16504255319148936,,,
30,021,256,0.13699999999999998,0.07861702127659576,0.1953829787234042,,,
30,023,156,0.141,0.07904255319148938,0.20295744680851058,,,
30,025,95,0.125,0.07138297872340427,0.17861702127659573,,,
30,027,330,0.138,0.07604255319148935,0.19995744680851069,,,
30,029,2353,0.098,0.05868085106382979,0.13731914893617023,,,
30,031,1352,0.057999999999999996,0.03417021276595745,0.08182978723404255,,,
30,033,65,0.223,0.12529787234042553,0.3207021276595745,,,
30,035,1181,0.304,0.2182127659574468,0.3897872340425532,,,
30,037,44,0.361,0.2013404255319149,0.5206595744680851,,,
30,039,91,0.168,0.09412765957446809,0.24187234042553193,,,
30,041,975,0.218,0.15008510638297873,0.28591489361702127,,,
30,043,245,0.096,0.05906382978723405,0.13293617021276596,,,
30,045,74,0.192,0.10859574468085106,0.2754042553191489,,,
30,047,1265,0.18,0.11089361702127659,0.2491063829787234,,,
30,049,1489,0.096,0.056680851063829786,0.13531914893617022,,,
30,051,81,0.20600000000000002,0.11782978723404257,0.29417021276595745,,,
30,053,867,0.22899999999999998,0.1324893617021277,0.3255106382978723,,,
30,055,64,0.19,0.10659574468085106,0.2734042553191489,,,
30,057,172,0.11699999999999999,0.06695744680851064,0.16704255319148936,,,
30,059,59,0.177,0.10074468085106383,0.2532553191489362,,,
30,061,171,0.183,0.10436170212765956,0.26163829787234044,,,
30,063,2014,0.094,0.054680851063829784,0.13331914893617022,,,
30,065,237,0.231,0.13806382978723403,0.323936170212766,,,
30,067,370,0.125,0.07972340425531915,0.17027659574468085,,,
30,069,19,0.192,0.1062127659574468,0.27778723404255323,,,
30,071,216,0.22,0.13063829787234044,0.30936170212765957,,,
30,073,292,0.21899999999999997,0.1332127659574468,0.30478723404255315,,,
30,075,51,0.171,0.09593617021276597,0.24606382978723407,,,
30,077,176,0.171,0.09712765957446809,0.24487234042553194,,,
30,079,38,0.184,0.10536170212765959,0.2626382978723404,,,
30,081,1215,0.14,0.08519148936170212,0.1948085106382979,,,
30,083,329,0.11800000000000001,0.06795744680851064,0.16804255319148936,,,
30,085,876,0.262,0.1547659574468085,0.36923404255319153,,,
30,087,559,0.24100000000000002,0.1540212765957447,0.3279787234042554,,,
30,089,450,0.204,0.12297872340425534,0.2850212765957446,,,
30,091,108,0.152,0.08646808510638297,0.217531914893617,,,
30,093,1125,0.156,0.09880851063829789,0.21319148936170212,,,
30,095,160,0.087,0.05006382978723404,0.12393617021276596,,,
30,097,76,0.114,0.06634042553191491,0.1616595744680851,,,
30,099,260,0.17600000000000002,0.10451063829787233,0.2474893617021277,,,
30,101,173,0.16399999999999998,0.09251063829787236,0.2354893617021276,,,
30,103,31,0.168,0.09531914893617022,0.2406808510638298,,,
30,105,335,0.207,0.1426595744680851,0.27134042553191484,,,
30,107,124,0.254,0.13604255319148936,0.3719574468085106,,,
30,109,31,0.165,0.09589361702127659,0.23410638297872344,,,
30,111,3954,0.10400000000000001,0.0694468085106383,0.13855319148936174,,,
31,000,52447,0.111,0.10027659574468084,0.12172340425531916,,,
31,001,899,0.125,0.08210638297872341,0.1678936170212766,,,
31,003,187,0.121,0.0685744680851064,0.1734255319148936,,,
31,005,20,0.20199999999999999,0.11859574468085107,0.2854042553191489,,,
31,007,27,0.17600000000000002,0.10570212765957446,0.24629787234042558,,,
31,009,24,0.261,0.14899999999999997,0.37300000000000005,,,
31,011,134,0.105,0.06448936170212766,0.14551063829787234,,,
31,013,386,0.147,0.08861702127659575,0.20538297872340422,,,
31,015,61,0.196,0.11259574468085107,0.2794042553191489,,,
31,017,89,0.147,0.08861702127659575,0.20538297872340422,,,
31,019,965,0.086,0.049063829787234045,0.12293617021276594,,,
31,021,181,0.121,0.07453191489361702,0.16746808510638297,,,
31,023,201,0.099,0.058489361702127665,0.13951063829787236,,,
31,025,506,0.083,0.05559574468085106,0.11040425531914895,,,
31,027,186,0.09,0.05306382978723405,0.12693617021276593,,,
31,029,112,0.12300000000000001,0.07176595744680851,0.17423404255319153,,,
31,031,211,0.162,0.0928936170212766,0.2311063829787234,,,
31,033,347,0.161,0.10261702127659574,0.2193829787234043,,,
31,035,153,0.099,0.056106382978723404,0.14189361702127662,,,
31,037,373,0.11900000000000001,0.07372340425531915,0.16427659574468087,,,
31,039,220,0.1,0.06187234042553192,0.1381276595744681,,,
31,041,326,0.129,0.07180851063829788,0.18619148936170213,,,
31,043,1245,0.20199999999999999,0.14957446808510638,0.2544255319148936,,,
31,045,254,0.17300000000000001,0.10151063829787234,0.2444893617021277,,,
31,047,909,0.138,0.08080851063829786,0.19519148936170216,,,
31,049,70,0.188,0.11174468085106383,0.2642553191489362,,,
31,051,135,0.099,0.057297872340425535,0.14070212765957446,,,
31,053,1035,0.113,0.06772340425531914,0.15827659574468086,,,
31,055,18045,0.124,0.09897872340425533,0.14902127659574466,,,
31,057,53,0.188,0.11055319148936173,0.2654468085106383,,,
31,059,109,0.1,0.058297872340425536,0.14170212765957446,,,
31,061,100,0.168,0.10008510638297873,0.23591489361702128,,,
31,063,87,0.17,0.0961276595744681,0.2438723404255319,,,
31,065,155,0.162,0.0928936170212766,0.2311063829787234,,,
31,067,561,0.11699999999999999,0.07172340425531915,0.16227659574468084,,,
31,069,74,0.231,0.13568085106382977,0.32631914893617026,,,
31,071,42,0.124,0.07276595744680851,0.17523404255319147,,,
31,073,51,0.131,0.07619148936170214,0.18580851063829787,,,
31,075,20,0.146,0.0852340425531915,0.20676595744680848,,,
31,077,69,0.133,0.07699999999999999,0.18900000000000003,,,
31,079,2183,0.131,0.08095744680851065,0.18104255319148937,,,
31,081,204,0.09,0.05425531914893617,0.12574468085106383,,,
31,083,81,0.12300000000000001,0.06938297872340426,0.17661702127659576,,,
31,085,38,0.17800000000000002,0.1053191489361702,0.25068085106382987,,,
31,087,109,0.188,0.11293617021276596,0.263063829787234,,,
31,089,367,0.14300000000000002,0.08580851063829786,0.20019148936170217,,,
31,091,20,0.134,0.07680851063829786,0.19119148936170216,,,
31,093,180,0.11800000000000001,0.07034042553191489,0.16565957446808513,,,
31,095,219,0.138,0.08438297872340428,0.19161702127659574,,,
31,097,120,0.128,0.07438297872340427,0.18161702127659574,,,
31,099,152,0.092,0.05387234042553191,0.1301276595744681,,,
31,101,285,0.172,0.09931914893617022,0.24468085106382975,,,
31,103,29,0.196,0.11497872340425533,0.2770212765957447,,,
31,105,98,0.154,0.09085106382978723,0.21714893617021275,,,
31,107,350,0.175,0.11542553191489363,0.23457446808510635,,,
31,109,6435,0.09,0.05902127659574469,0.1209787234042553,,,
31,111,1086,0.146,0.0983404255319149,0.19365957446808507,,,
31,113,15,0.11,0.06353191489361701,0.156468085106383,,,
31,115,31,0.282,0.1652340425531915,0.39876595744680843,,,
31,117,12,0.182,0.1045531914893617,0.2594468085106383,,,
31,119,951,0.10800000000000001,0.06510638297872341,0.15089361702127663,,,
31,121,182,0.106,0.0583404255319149,0.1536595744680851,,,
31,123,193,0.191,0.11593617021276596,0.26606382978723403,,,
31,125,101,0.133,0.08295744680851064,0.18304255319148938,,,
31,127,207,0.128,0.0755744680851064,0.1804255319148936,,,
31,129,125,0.152,0.08885106382978725,0.21514893617021275,,,
31,131,352,0.091,0.05287234042553192,0.1291276595744681,,,
31,133,115,0.203,0.1207872340425532,0.2852127659574468,,,
31,135,76,0.11599999999999999,0.06714893617021277,0.1648510638297872,,,
31,137,227,0.102,0.06029787234042554,0.14370212765957446,,,
31,139,188,0.102,0.06148936170212767,0.1425106382978723,,,
31,141,730,0.081,0.04882978723404256,0.11317021276595744,,,
31,143,99,0.086,0.05025531914893617,0.12174468085106382,,,
31,145,309,0.133,0.08414893617021277,0.18185106382978725,,,
31,147,210,0.129,0.0765744680851064,0.1814255319148936,,,
31,149,53,0.18899999999999997,0.10917021276595745,0.2688297872340425,,,
31,151,442,0.11699999999999999,0.07529787234042552,0.15870212765957448,,,
31,153,2556,0.05,0.03093617021276596,0.06906382978723405,,,
31,155,396,0.069,0.04397872340425532,0.09402127659574469,,,
31,157,1690,0.201,0.13665957446808508,0.26534042553191495,,,
31,159,273,0.068,0.04178723404255319,0.09421276595744682,,,
31,161,219,0.213,0.12482978723404257,0.3011702127659574,,,
31,163,101,0.156,0.08927659574468086,0.22272340425531914,,,
31,165,42,0.205,0.12040425531914896,0.28959574468085103,,,
31,167,113,0.081,0.047638297872340425,0.11436170212765959,,,
31,169,131,0.12,0.06876595744680851,0.17123404255319147,,,
31,171,34,0.22699999999999998,0.13406382978723402,0.31993617021276594,,,
31,173,571,0.255,0.1549148936170213,0.35508510638297874,,,
31,175,148,0.159,0.09823404255319151,0.2197659574468085,,,
31,177,318,0.065,0.03878723404255319,0.09121276595744682,,,
31,179,201,0.1,0.059489361702127666,0.14051063829787236,,,
31,181,110,0.145,0.09257446808510639,0.1974255319148936,,,
31,183,32,0.188,0.10817021276595745,0.26782978723404255,,,
31,185,314,0.09699999999999999,0.057680851063829794,0.1363191489361702,,,
32,000,110536,0.16399999999999998,0.15208510638297873,0.17591489361702123,,,
32,001,785,0.13699999999999998,0.08457446808510641,0.18942553191489356,,,
32,003,89147,0.177,0.16031914893617022,0.19368085106382976,,,
32,005,846,0.12,0.07829787234042554,0.16170212765957445,,,
32,007,1584,0.114,0.0758723404255319,0.1521276595744681,,,
32,009,18,0.182,0.10931914893617022,0.25468085106382976,,,
32,011,58,0.135,0.08495744680851065,0.18504255319148938,,,
32,013,600,0.136,0.08238297872340425,0.18961702127659577,,,
32,015,187,0.126,0.07953191489361702,0.17246808510638298,,,
32,017,158,0.182,0.11170212765957449,0.2522978723404255,,,
32,019,1502,0.11900000000000001,0.07253191489361702,0.165468085106383,,,
32,021,189,0.226,0.13663829787234044,0.31536170212765957,,,
32,023,2159,0.24100000000000002,0.16236170212765955,0.3196382978723405,,,
32,027,195,0.183,0.11270212765957448,0.2532978723404255,,,
32,029,50,0.098,0.05987234042553192,0.1361276595744681,,,
32,031,11291,0.113,0.08440425531914894,0.14159574468085107,,,
32,033,236,0.14,0.08519148936170212,0.1948085106382979,,,
32,510,1531,0.136,0.08238297872340425,0.18961702127659577,,,
33,000,20374,0.08199999999999999,0.0688936170212766,0.09510638297872338,,,
33,001,1153,0.107,0.0676808510638298,0.1463191489361702,,,
33,003,885,0.11900000000000001,0.07014893617021277,0.16785106382978726,,,
33,005,1462,0.10800000000000001,0.06748936170212767,0.14851063829787237,,,
33,007,866,0.17600000000000002,0.10808510638297873,0.2439148936170213,,,
33,009,1358,0.098,0.06106382978723405,0.13493617021276597,,,
33,011,6348,0.078,0.055361702127659576,0.10063829787234042,,,
33,013,2242,0.08,0.053787234042553186,0.10621276595744682,,,
33,015,2989,0.052000000000000005,0.036510638297872336,0.06748936170212767,,,
33,017,2176,0.095,0.0604468085106383,0.1295531914893617,,,
33,019,895,0.12,0.06995744680851064,0.17004255319148937,,,
34,000,252962,0.128,0.12085106382978723,0.13514893617021279,,,
34,001,8804,0.158,0.1103404255319149,0.20565957446808508,,,
34,003,13992,0.071,0.05312765957446808,0.08887234042553191,,,
34,005,7689,0.081,0.06074468085106383,0.10125531914893618,,,
34,007,19982,0.17,0.13425531914893618,0.20574468085106384,,,
34,009,2077,0.132,0.0795744680851064,0.1844255319148936,,,
34,011,7948,0.21899999999999997,0.1618085106382979,0.27619148936170207,,,
34,013,36129,0.184,0.15182978723404256,0.21617021276595744,,,
34,015,6334,0.098,0.07178723404255319,0.12421276595744682,,,
34,017,30978,0.22899999999999998,0.18968085106382981,0.26831914893617015,,,
34,019,1060,0.043,0.027510638297872342,0.05848936170212765,,,
34,021,10790,0.131,0.09644680851063829,0.1655531914893617,,,
34,023,18263,0.10099999999999999,0.07955319148936171,0.12244680851063827,,,
34,025,10573,0.08,0.0585531914893617,0.10144680851063831,,,
34,027,5325,0.051,0.036702127659574466,0.06529787234042553,,,
34,029,23867,0.147,0.11482978723404255,0.17917021276595743,,,
34,031,23968,0.20199999999999999,0.16506382978723405,0.23893617021276592,,,
34,033,2125,0.15,0.09280851063829787,0.20719148936170212,,,
34,035,4365,0.061,0.04193617021276595,0.08006382978723404,,,
34,037,1720,0.061,0.0395531914893617,0.08244680851063829,,,
34,039,14771,0.11199999999999999,0.08221276595744681,0.14178723404255317,,,
34,041,2199,0.10400000000000001,0.0694468085106383,0.13855319148936174,,,
35,000,100608,0.226,0.2093191489361702,0.2426808510638298,,,
35,001,23474,0.179,0.1444468085106383,0.2135531914893617,,,
35,003,144,0.341,0.2027872340425532,0.4792127659574469,,,
35,005,3843,0.251,0.17117021276595745,0.33082978723404255,,,
35,006,1867,0.31,0.20038297872340427,0.4196170212765957,,,
35,007,523,0.262,0.1631063829787234,0.36089361702127665,,,
35,009,2737,0.223,0.14197872340425532,0.3040212765957447,,,
35,011,110,0.306,0.1820851063829787,0.4299148936170213,,,
35,013,12127,0.242,0.1752765957446809,0.3087234042553191,,,
35,015,2959,0.18899999999999997,0.13061702127659577,0.24738297872340417,,,
35,017,1312,0.272,0.16595744680851063,0.3780425531914894,,,
35,019,238,0.302,0.19000000000000003,0.4139999999999999,,,
35,021,22,0.268,0.15599999999999997,0.38000000000000006,,,
35,023,274,0.327,0.2018936170212766,0.4521063829787234,,,
35,025,4074,0.2,0.1380425531914894,0.26195744680851063,,,
35,027,977,0.281,0.17495744680851064,0.3870425531914894,,,
35,028,134,0.034,0.020893617021276595,0.04710638297872341,,,
35,029,2387,0.376,0.25208510638297876,0.49991489361702124,,,
35,031,7579,0.418,0.3417446808510638,0.49425531914893617,,,
35,033,182,0.276,0.16042553191489362,0.39157446808510643,,,
35,035,4481,0.308,0.2317446808510638,0.3842553191489362,,,
35,037,564,0.327,0.1971276595744681,0.45687234042553193,,,
35,039,2379,0.271,0.18878723404255315,0.3532127659574469,,,
35,041,1130,0.261,0.1668723404255319,0.3551276595744681,,,
35,043,5246,0.16,0.11948936170212766,0.20051063829787236,,,
35,045,7677,0.263,0.19985106382978723,0.3261489361702128,,,
35,047,1286,0.3,0.18800000000000003,0.4119999999999999,,,
35,049,4485,0.188,0.1355744680851064,0.2404255319148936,,,
35,051,644,0.354,0.20744680851063832,0.5005531914893616,,,
35,053,1076,0.324,0.20127659574468088,0.44672340425531915,,,
35,055,1204,0.231,0.12972340425531914,0.3322765957446809,,,
35,057,1026,0.32299999999999995,0.20385106382978724,0.44214893617021267,,,
35,059,198,0.254,0.1539148936170213,0.35408510638297874,,,
35,061,4250,0.239,0.17346808510638298,0.304531914893617,,,
36,000,718306,0.18600000000000003,0.18004255319148937,0.19195744680851068,,,
36,001,8047,0.146,0.11025531914893616,0.18174468085106382,,,
36,003,1547,0.172,0.10885106382978725,0.2351489361702127,,,
36,005,112212,0.355,0.32163829787234044,0.3883617021276595,,,
36,007,7160,0.198,0.14795744680851064,0.24804255319148938,,,
36,009,4058,0.255,0.2037659574468085,0.30623404255319153,,,
36,011,2446,0.177,0.12695744680851065,0.22704255319148933,,,
36,013,5836,0.23399999999999999,0.17919148936170215,0.2888085106382978,,,
36,015,3697,0.223,0.1681914893617021,0.27780851063829787,,,
36,017,1721,0.187,0.12742553191489359,0.2465744680851064,,,
36,019,2180,0.158,0.11153191489361702,0.20446808510638298,,,
36,021,1569,0.175,0.12376595744680852,0.22623404255319146,,,
36,023,1352,0.165,0.10900000000000001,0.221,,,
36,025,1465,0.215,0.15661702127659577,0.2733829787234042,,,
36,027,4654,0.08800000000000001,0.054638297872340424,0.1213617021276596,,,
36,029,33314,0.179,0.15040425531914894,0.20759574468085104,,,
36,031,882,0.165,0.11138297872340425,0.21861702127659577,,,
36,033,1680,0.185,0.12065957446808512,0.24934042553191488,,,
36,035,2034,0.20199999999999999,0.13765957446808513,0.26634042553191484,,,
36,037,1605,0.141,0.09572340425531917,0.1862765957446808,,,
36,039,1365,0.188,0.12961702127659575,0.24638297872340426,,,
36,041,85,0.139,0.08776595744680851,0.1902340425531915,,,
36,043,1963,0.166,0.11000000000000001,0.222,,,
36,045,5058,0.188,0.14034042553191492,0.23565957446808508,,,
36,047,145353,0.267,0.2407872340425532,0.29321276595744683,,,
36,049,897,0.153,0.097,0.209,,,
36,051,1280,0.122,0.07553191489361702,0.16846808510638298,,,
36,053,1552,0.13,0.09068085106382978,0.16931914893617023,,,
36,055,26138,0.177,0.1472127659574468,0.20678723404255317,,,
36,057,2535,0.228,0.16008510638297874,0.2959148936170213,,,
36,059,18205,0.063,0.04274468085106383,0.08325531914893616,,,
36,061,42410,0.201,0.1616808510638298,0.24031914893617023,,,
36,063,8104,0.2,0.15472340425531916,0.24527659574468086,,,
36,065,9274,0.196,0.14238297872340425,0.24961702127659577,,,
36,067,18269,0.192,0.15982978723404256,0.22417021276595744,,,
36,069,2106,0.10099999999999999,0.0616808510638298,0.1403191489361702,,,
36,071,19503,0.191,0.15168085106382978,0.23031914893617023,,,
36,073,1091,0.152,0.09123404255319148,0.2127659574468085,,,
36,075,4425,0.188,0.1331914893617021,0.2428085106382979,,,
36,077,1607,0.18600000000000003,0.13119148936170213,0.24080851063829792,,,
36,079,1325,0.071,0.047170212765957446,0.09482978723404253,,,
36,081,74199,0.17600000000000002,0.14740425531914894,0.2045957446808511,,,
36,083,4736,0.163,0.1201063829787234,0.20589361702127662,,,
36,085,18039,0.175,0.14282978723404258,0.2071702127659574,,,
36,087,23099,0.231,0.1928723404255319,0.26912765957446816,,,
36,089,4392,0.214,0.16038297872340423,0.26761702127659576,,,
36,091,3654,0.083,0.05917021276595745,0.10682978723404256,,,
36,093,6231,0.187,0.1393404255319149,0.2346595744680851,,,
36,095,835,0.165,0.10661702127659574,0.2233829787234043,,,
36,097,607,0.18899999999999997,0.12108510638297874,0.2569148936170212,,,
36,099,1368,0.21,0.14685106382978724,0.27314893617021274,,,
36,101,3660,0.191,0.13976595744680853,0.24223404255319148,,,
36,103,26305,0.086,0.06693617021276596,0.10506382978723403,,,
36,105,3445,0.20600000000000002,0.12497872340425534,0.2870212765957447,,,
36,107,1690,0.18,0.12995744680851065,0.23004255319148934,,,
36,109,1743,0.125,0.0773404255319149,0.1726595744680851,,,
36,111,3861,0.13,0.08353191489361703,0.17646808510638298,,,
36,113,1655,0.15,0.09995744680851065,0.20004255319148934,,,
36,115,1656,0.155,0.1037659574468085,0.2062340425531915,,,
36,117,2637,0.14300000000000002,0.10129787234042555,0.1847021276595745,,,
36,119,22565,0.111,0.08717021276595745,0.13482978723404257,,,
36,121,934,0.132,0.08791489361702129,0.17608510638297872,,,
36,123,989,0.183,0.11508510638297872,0.25091489361702124,,,
37,000,403041,0.175,0.1678510638297872,0.18214893617021277,,,
37,001,6186,0.16,0.1087659574468085,0.2112340425531915,,,
37,003,1217,0.174,0.11919148936170214,0.22880851063829782,,,
37,005,462,0.245,0.15563829787234046,0.33436170212765953,,,
37,007,1425,0.33,0.22753191489361702,0.432468085106383,,,
37,009,961,0.22,0.13897872340425532,0.3010212765957447,,,
37,011,550,0.221,0.14236170212765958,0.2996382978723404,,,
37,013,2561,0.305,0.22993617021276597,0.380063829787234,,,
37,015,924,0.335,0.21704255319148938,0.4529574468085107,,,
37,017,1739,0.29100000000000004,0.19806382978723402,0.38393617021276605,,,
37,019,3629,0.168,0.11080851063829786,0.22519148936170216,,,
37,021,7741,0.16399999999999998,0.11872340425531916,0.2092765957446808,,,
37,023,3792,0.244,0.19276595744680852,0.29523404255319147,,,
37,025,7276,0.124,0.09063829787234043,0.15736170212765957,,,
37,027,2799,0.18100000000000002,0.12023404255319149,0.24176595744680857,,,
37,029,210,0.085,0.055212765957446806,0.1147872340425532,,,
37,031,1635,0.14400000000000002,0.08680851063829786,0.20119148936170217,,,
37,033,972,0.233,0.14840425531914894,0.31759574468085106,,,
37,035,5391,0.156,0.10953191489361702,0.20246808510638298,,,
37,037,1780,0.11699999999999999,0.08125531914893616,0.15274468085106382,,,
37,039,1147,0.245,0.15563829787234046,0.33436170212765953,,,
37,041,671,0.24600000000000002,0.15425531914893614,0.3377446808510639,,,
37,043,390,0.222,0.1397872340425532,0.30421276595744684,,,
37,045,5745,0.26,0.19685106382978723,0.3231489361702128,,,
37,047,3067,0.302,0.20906382978723403,0.39493617021276595,,,
37,049,5357,0.251,0.20214893617021276,0.2998510638297872,,,
37,051,18431,0.22,0.18068085106382978,0.2593191489361702,,,
37,053,724,0.105,0.0656808510638298,0.1443191489361702,,,
37,055,864,0.133,0.08653191489361703,0.17946808510638299,,,
37,057,7792,0.212,0.16672340425531915,0.25727659574468087,,,
37,059,1255,0.139,0.09253191489361703,0.185468085106383,,,
37,061,3118,0.268,0.1953191489361702,0.34068085106382984,,,
37,063,9720,0.151,0.10929787234042553,0.19270212765957445,,,
37,065,4267,0.39,0.2911063829787234,0.48889361702127665,,,
37,067,20129,0.23199999999999998,0.19268085106382976,0.2713191489361702,,,
37,069,2459,0.15,0.09638297872340426,0.20361702127659573,,,
37,071,9561,0.185,0.13853191489361702,0.23146808510638298,,,
37,073,379,0.195,0.12351063829787236,0.26648936170212767,,,
37,075,348,0.233,0.14840425531914894,0.31759574468085106,,,
37,077,1944,0.158,0.10200000000000001,0.214,,,
37,079,1124,0.297,0.19572340425531914,0.39827659574468083,,,
37,081,24258,0.20600000000000002,0.16906382978723403,0.242936170212766,,,
37,083,4139,0.41600000000000004,0.32544680851063834,0.5065531914893617,,,
37,085,6442,0.183,0.13891489361702128,0.2270851063829787,,,
37,087,1844,0.17300000000000001,0.10627659574468085,0.23972340425531918,,,
37,089,3321,0.155,0.10853191489361702,0.20146808510638298,,,
37,091,1171,0.32,0.2246808510638298,0.4153191489361702,,,
37,093,3466,0.243,0.1858085106382979,0.3001914893617021,,,
37,095,209,0.312,0.2131063829787234,0.4108936170212766,,,
37,097,5163,0.11900000000000001,0.08325531914893619,0.15474468085106383,,,
37,099,1527,0.213,0.14985106382978725,0.27614893617021274,,,
37,101,8249,0.141,0.10406382978723405,0.17793617021276592,,,
37,103,520,0.303,0.20291489361702125,0.40308510638297873,,,
37,105,3511,0.22899999999999998,0.173,0.285,,,
37,107,3906,0.32,0.24017021276595746,0.39982978723404256,,,
37,109,2531,0.132,0.0891063829787234,0.1748936170212766,,,
37,111,1695,0.201,0.12951063829787232,0.2724893617021277,,,
37,113,1400,0.205,0.13351063829787235,0.2764893617021276,,,
37,115,725,0.2,0.12731914893617025,0.2726808510638298,,,
37,117,1308,0.308,0.20076595744680853,0.41523404255319146,,,
37,119,36638,0.142,0.11697872340425532,0.16702127659574464,,,
37,121,531,0.198,0.1241276595744681,0.27187234042553193,,,
37,123,1116,0.212,0.13217021276595745,0.2918297872340425,,,
37,125,2867,0.126,0.08429787234042553,0.16770212765957448,,,
37,127,4441,0.213,0.1438936170212766,0.28210638297872337,,,
37,129,6353,0.155,0.11091489361702128,0.19908510638297872,,,
37,131,928,0.318,0.20242553191489362,0.43357446808510636,,,
37,133,8407,0.162,0.12268085106382978,0.20131914893617023,,,
37,135,2225,0.08199999999999999,0.04863829787234044,0.11536170212765953,,,
37,137,432,0.254,0.16106382978723405,0.34693617021276596,,,
37,139,1972,0.23199999999999998,0.14382978723404255,0.3201702127659574,,,
37,141,2174,0.14400000000000002,0.09753191489361701,0.19046808510638302,,,
37,143,596,0.248,0.15982978723404256,0.33617021276595743,,,
37,145,1551,0.192,0.12408510638297873,0.25991489361702125,,,
37,147,8514,0.23199999999999998,0.17361702127659573,0.29038297872340424,,,
37,149,595,0.198,0.1300851063829787,0.2659148936170213,,,
37,151,6607,0.20600000000000002,0.1583404255319149,0.2536595744680851,,,
37,153,3028,0.31,0.207531914893617,0.412468085106383,,,
37,155,11354,0.379,0.32776595744680853,0.4302340425531915,,,
37,157,3415,0.18600000000000003,0.11808510638297873,0.25391489361702135,,,
37,159,6767,0.207,0.14980851063829786,0.2641914893617021,,,
37,161,2603,0.203,0.13151063829787235,0.2744893617021277,,,
37,163,3744,0.26,0.18493617021276593,0.3350638297872341,,,
37,165,3303,0.429,0.3491702127659575,0.5088297872340425,,,
37,167,2034,0.145,0.0937659574468085,0.1962340425531915,,,
37,169,1264,0.152,0.09361702127659575,0.21038297872340422,,,
